tic,iteration,period_days,epoch_btjd,duration_days,depth,radius_earth_estimate,irradiation_earth_estimate,nominal_snr,holdout_nominal_snr,flags
105513234,1,7.003948612056218,1870.5951200158909,0.17550000000000002,0.004114665989677741,0.9946475691640951,0.9456728281373709,5.7657226490441795,-1.7390287870048644,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
105513234,2,7.6761529904333115,1872.0345655036203,0.058499999999999996,0.0048758065311190766,1.082742451165536,0.8368995792255146,5.096987844638961,0.14107084743104328,not_recovered_at_fixed_ephemeris;low_nominal_snr
105513234,3,7.812636965414382,1870.8555655036205,0.058499999999999996,0.004682539883681613,1.0610666747791024,0.8174627774481209,4.579632014863315,-0.5462136799108964,not_recovered_at_fixed_ephemeris;low_nominal_snr
105577069,1,5.919570428024596,1872.704886145436,0.16575,0.00188538672100779,0.7254462508212324,1.1057679582708835,6.3235245984302075,-0.3360275355083701,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
105577069,2,4.09084296426952,1874.4400111454358,0.22950000000000004,0.0013167837684994342,0.6062646564971212,1.8098135934749997,5.661732181310661,-0.6115197861677857,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
105577069,3,4.027702470456062,1872.747111879739,0.16575,0.0014291173637876855,0.6315954119742473,1.8477409422233395,5.309946250012051,-0.6081213377625482,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
105577069,4,5.277932185950594,1874.925861879739,0.08775000000000001,0.0020751989922699336,0.7610880315247536,1.288543791473193,5.056292920525096,-0.3099680310680413,dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
106504397,1,9.292766477515926,3015.0891178155325,0.24375,0.001531466051807065,0.5298939487625508,0.48167330019833365,5.5495604258281945,-0.8606847685280727,dominated_by_one_event;odd_even_discrepancy;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
106504397,2,4.978893003273003,3018.1584928155326,0.0325,0.003008256305564845,0.7426645444812631,1.1068842653746818,5.162388887239416,-1.169434760837,not_recovered_at_fixed_ephemeris;low_nominal_snr
106504397,3,7.607713021342577,3016.4852428155327,0.039,0.0032048075323582387,0.7665425185215482,0.628936948723018,4.875986857760416,0.22344854501784842,not_recovered_at_fixed_ephemeris;low_nominal_snr
113425376,1,7.498015197074908,1659.7796219592851,0.17550000000000002,0.007264203961041536,1.1261415251982274,0.6055917270109362,7.248970997811064,1.2678775757457963,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
113425376,2,3.7493794602898665,1660.8644969592851,0.24375,0.004103180655769496,0.8463680827374239,1.5257937356174054,5.556424329514618,-3.0286875412783663,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
113425376,3,3.3096476301586857,1657.5926219592852,0.17550000000000002,0.004116251065491925,0.8477150356174666,1.8019082681316438,5.339141435333521,0.590295265239964,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
113425376,4,3.77914269209129,1657.901215234677,0.17550000000000002,0.003953610430080613,0.830798865806921,1.5097926324703228,4.72869828465022,0.5821205245133536,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
